030t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.015625,0,0,0.234375,0,0.046875,0,0.375,0,0,0.15625,0,0.046875,0,0,0,0
030t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0.015625,0,0.578125,0,0,0,0.046875,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0
030t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.046875,0,0.03125,0.375,0,0.046875,0,0.296875,0.015625,0,0.125,0,0,0,0,0,0
030t,bass,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38333333333333336,0,0.016666666666666666,0,0.016666666666666666,0.016666666666666666,0,0.21666666666666667,0,0.15,0,0.016666666666666666,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.11842105263157894,0,0.15789473684210525,0.06578947368421052,0,0.5131578947368421,0,0.039473684210526314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13157894736842105,0.18421052631578946,0,0.07894736842105263,0,0.4605263157894737,0.14473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27631578947368424,0,0.17105263157894737,0,0.13157894736842105,0,0,0.25,0,0.10526315789473684,0,0.013157894736842105,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0
031b,bass,0,0,0,0,0,0,0,0,0.29411764705882354,0,0.08823529411764706,0,0,0.47058823529411764,0,0.07352941176470588,0,0.07352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0.05,0,0.0125,0.3,0,0.2208333333333333,0,0.11666666666666667,0.1125,0,0.075,0,0,0,0,0,0
031t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04583333333333333,0,0.4458333333333334,0,0.2458333333333333,0,0.05,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0
031t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0.15208333333333335,0,0.008333333333333333,0.3333333333333333,0,0.2375,0,0.0875,0,0,0.025,0,0,0,0,0,0
031t,bass,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.0625,0,0.0375,0.2,0,0.25,0,0.1125,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
032b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0.044642857142857144,0,0.5625,0.03571428571428571,0,0.14285714285714285,0,0.16071428571428573,0,0,0.017857142857142856,0,0,0,0,0,0,0,0,0,0
032b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044642857142857144,0,0.16964285714285715,0,0.17857142857142858,0.39285714285714285,0,0.125,0,0.08928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
032b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857142857142856,0,0.23214285714285715,0,0,0.125,0,0.21428571428571427,0,0.17857142857142858,0,0,0.125,0,0.10714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
032b,bass,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0.21428571428571427,0,0.5535714285714286,0,0.05357142857142857,0.07142857142857142,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
032t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0.14,0,0,0.64,0,0.1,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
032t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0.057692307692307696,0.3173076923076923,0,0.10576923076923077,0,0.46153846153846156,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
032t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25961538461538464,0,0.1346153846153846,0,0.14423076923076922,0.057692307692307696,0,0.34615384615384615,0,0.038461538461538464,0,0,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0
032t,bass,0,0,0,0,0,0.06666666666666667,0.044444444444444446,0,0.4222222222222222,0,0.08888888888888889,0,0,0.37777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08823529411764706,0,0.07352941176470588,0,0.25,0.058823529411764705,0,0.4117647058823529,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.13095238095238096,0,0.023809523809523808,0.2976190476190476,0,0.07142857142857142,0,0.2261904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0.023809523809523808,0.2857142857142857,0,0.11904761904761904,0,0.17857142857142858,0,0,0.11904761904761904,0,0.15476190476190477,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0
033b,bass,0,0,0,0,0,0,0,0,0.2702702702702703,0,0.2702702702702703,0,0,0.4594594594594595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06818181818181818,0,0.06818181818181818,0,0.6590909090909091,0.011363636363636364,0,0.07386363636363637,0,0.11931818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0
033t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0.18181818181818182,0,0.0625,0.4375,0,0.011363636363636364,0,0.17045454545454544,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0.36363636363636365,0,0.09090909090909091,0.14772727272727273,0,0.07386363636363637,0,0.1875,0,0,0.045454545454545456,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0
033t,bass,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0.125,0,0.5568181818181818,0,0,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.3275862068965517,0,0.1724137931034483,0,0.1896551724137931,0,0,0.27586206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5344827586206897,0,0.028735632183908046,0,0.20114942528735633,0.235632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06896551724137931,0,0,0,0,0.22413793103448276,0,0.22413793103448276,0,0.20689655172413793,0.08620689655172414,0,0.15517241379310345,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034b,bass,0,0.12903225806451613,0,0,0,0.0967741935483871,0.04838709677419355,0,0.3709677419354839,0,0.016129032258064516,0,0.08064516129032258,0.16129032258064516,0,0.06451612903225806,0,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904761904761904,0,0.023809523809523808,0,0.05952380952380952,0,0,0.38095238095238093,0,0.08333333333333333,0,0,0.44047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0
034t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.13095238095238096,0,0.7023809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2261904761904762,0,0.023809523809523808,0,0.03571428571428571,0,0,0.39285714285714285,0,0.10714285714285714,0,0,0.19047619047619047,0,0.011904761904761904,0,0.011904761904761904,0,0,0,0,0,0,0,0,0
034t,bass,0,0,0,0,0,0,0,0,0.09523809523809523,0,0.15476190476190477,0,0,0.7261904761904762,0,0.011904761904761904,0,0.011904761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971830985915492,0,0.20422535211267606,0,0.30985915492957744,0,0,0.352112676056338,0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13157894736842105,0.3618421052631579,0,0.17763157894736842,0,0.32894736842105265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07236842105263158,0,0.1118421052631579,0,0.02631578947368421,0.3223684210526316,0,0.17763157894736842,0,0.17763157894736842,0,0,0.09868421052631579,0,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035,bass,0,0.23684210526315788,0,0,0,0.19078947368421054,0,0,0.35526315789473684,0,0.16447368421052633,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12727272727272726,0,0.34545454545454546,0,0.38181818181818183,0.02727272727272727,0,0.11818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5686274509803921,0,0.12745098039215685,0,0.12745098039215685,0.14705882352941177,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3135593220338983,0,0.1694915254237288,0,0.19491525423728814,0.13559322033898305,0,0.1864406779661017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036b,bass,0,0.1746031746031746,0,0,0,0.031746031746031744,0,0,0.30158730158730157,0,0.07936507936507936,0,0.05555555555555555,0.29365079365079366,0,0.06349206349206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0,0,0.10256410256410256,0,0.44871794871794873,0,0,0.07692307692307693,0,0.038461538461538464,0,0.2564102564102564,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5465116279069767,0.05813953488372093,0,0.313953488372093,0,0.08139534883720931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02127659574468085,0,0,0.0425531914893617,0,0.3723404255319149,0,0.06382978723404255,0.09574468085106383,0,0.0851063829787234,0,0.2553191489361702,0,0,0.06382978723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
036t,bass,0,0.21568627450980393,0,0,0.058823529411764705,0,0.0392156862745098,0,0.35294117647058826,0,0,0.08823529411764706,0,0.18627450980392157,0,0.0196078431372549,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06521739130434782,0,0.16304347826086957,0.043478260869565216,0,0.42391304347826086,0,0.25,0,0.010869565217391304,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0
037b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.2857142857142857,0,0.15476190476190477,0,0.44047619047619047,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2391304347826087,0,0.06521739130434782,0,0.08695652173913043,0,0,0.25,0,0.2608695652173913,0,0.010869565217391304,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0
037b,bass,0,0,0,0,0,0,0,0,0.08695652173913043,0,0.11956521739130435,0,0.010869565217391304,0.41304347826086957,0,0.1956521739130435,0,0.08695652173913043,0.021739130434782608,0,0.06521739130434782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0.16666666666666666,0,0,0.5740740740740741,0,0.07407407407407407,0,0,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0,0,0
037t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814814,0,0,0,0.05555555555555555,0.5740740740740741,0,0,0,0.16666666666666666,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
037t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0,0.09259259259259259,0,0.1111111111111111,0,0,0.3148148148148148,0,0.1111111111111111,0,0,0.09259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0
037t,bass,0,0,0,0,0,0,0,0,0.18518518518518517,0,0.14814814814814814,0,0,0.5740740740740741,0,0.018518518518518517,0,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
038b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.03125,0,0.7265625,0.046875,0,0.0703125,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0
038b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0,0,0.1724137931034483,0.06896551724137931,0.46551724137931033,0,0.1206896551724138,0.15517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
038b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2413793103448276,0,0.1724137931034483,0.15517241379310345,0,0.06896551724137931,0,0.20689655172413793,0.017241379310344827,0,0,0.017241379310344827,0.1206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0
038b,bass,0,0,0,0,0,0,0,0,0.203125,0,0,0.03125,0,0.578125,0,0.046875,0.109375,0,0.015625,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
038t,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0.10344827586206896,0.05172413793103448,0.034482758620689655,0.46551724137931033,0,0.13793103448275862,0,0.05172413793103448,0.1206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0
038t,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05172413793103448,0.3620689655172414,0,0.22413793103448276,0,0.3620689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
038t,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0.1896551724137931,0,0.07758620689655173,0,0.11206896551724138,0.10344827586206896,0,0.25862068965517243,0,0.11206896551724138,0,0.02586206896551724,0.10344827586206896,0,0,0,0,0,0,0,0,0,0,0,0,0
038t,bass,0,0,0,0,0,0,0,0,0.07407407407407407,0,0.05555555555555555,0,0.05555555555555555,0.3888888888888889,0,0.14814814814814814,0,0.14814814814814814,0.1111111111111111,0,0.018518518518518517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
039b,treble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.06,0,0,0.36,0,0,0,0.14,0,0,0,0,0,0,0,0,0
039b,alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.66,0.04,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
039b,tenor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.42,0,0.08,0,0,0.26,0,0.08,0,0.12,0,0,0,0,0,0,0,0,0
